input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,post_activation_mean,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,post_activation_grad_mean,neuron_idx,input_weights_mean_pct,input_weights_var_pct,output_weights_mean_pct,output_weights_var_pct,bias_pct,pre_activation_mean_pct,post_activation_mean_pct,input_weight_grads_mean_pct,input_weight_grads_var_pct,output_weight_grads_mean_pct,output_weight_grads_var_pct,pre_activation_grad_mean_pct,post_activation_grad_mean_pct,regime_name,starting_width,init_id,delta_test_loss_at_h0,delta_test_loss_at_h1,delta_test_loss_at_h2,delta_test_loss_at_h3,delta_test_loss_at_h4,delta_test_loss_at_h5,delta_test_loss_at_h6,delta_test_loss_at_h7,delta_test_loss_at_h8,delta_test_loss_at_h9,delta_test_loss_at_h10,delta_test_loss_at_h11,delta_test_loss_at_h12,delta_test_loss_at_h13,delta_test_loss_at_h14,delta_test_loss_at_h15,delta_test_loss_at_h16,delta_test_loss_at_h17,delta_test_loss_at_h18,delta_test_loss_at_h19,delta_test_loss_at_h20,delta_test_loss_at_h21,delta_test_loss_at_h22,delta_test_loss_at_h23,delta_test_loss_at_h24,delta_test_loss_at_h25,delta_test_loss_at_h26,delta_test_loss_at_h27,delta_test_loss_at_h28,delta_test_loss_at_h29,delta_test_loss_at_h30,delta_test_loss_at_h31,delta_test_loss_at_h32,delta_test_loss_at_h33,delta_test_loss_at_h34,delta_test_loss_at_h35,delta_test_loss_at_h36,delta_test_loss_at_h37,delta_test_loss_at_h38,delta_test_loss_at_h39,delta_test_loss_at_h40,delta_test_loss_at_h41,delta_test_loss_at_h42,delta_test_loss_at_h43,delta_test_loss_at_h44,delta_test_loss_at_h45,delta_test_loss_at_h46,delta_test_loss_at_h47,delta_test_loss_at_h48,delta_test_loss_at_h49
-0.2945425510406494,0.7090290784835815,-2.981825590133667,0.0,2.4978668689727783,2.17146372795105,3.6496784687042236,,,,,-0.10396793484687805,-0.015771925449371338,2,0.4375,0.1875,0.125,0.0,0.9375,0.75,0.75,,,,,0.1875,0.125,NE,16,2,-1.9750648193359552,-4.007817749023445,-5.843720825195362,-7.5222539062500005,-9.071407470703122,-10.509525146484378,-11.849457031249983,-13.100467407226546,-14.270185668945317,-15.364491210937501,-16.38843518066406,-17.34628515624999,-18.241849731445313,-19.07859545898438,-19.85977600097658,-20.58799340820312,-21.266221923828112,-21.896863159179702,-22.482239257812495,-23.024810424804684,-23.526653564453113,-23.98988134765625,-24.416384643554693,-24.808047729492188,-25.166981567382805,-25.494745361328114,-25.793177001953126,-26.06381445312499,-26.308330932617196,-26.52841882324219,-26.72551818847657,-26.901176391601552,-27.056663452148427,-27.19361560058593,-27.313285888671885,-27.41695373535157,-27.5060509033203,-27.581825683593763,-27.645416137695292,-27.698046875000017,-27.74093579101563,-27.77514343261717,-27.801618041992185,-27.821581298828136,-27.836015991210957,-27.84593310546873,-27.852081054687517,-27.85549670410157,-27.857135620117162,-27.857586303710946
-0.3735608458518982,0.6296543478965759,-2.938164234161377,0.0,2.2096142768859863,2.323110342025757,3.272127628326416,,,,,0.013643711805343628,-0.015144795179367065,3,0.3125,0.125,0.1875,0.0,0.75,0.875,0.1875,,,,,0.5625,0.125,NE,16,3,-1.9890219726562464,-4.030385498046883,-5.87229431152349,-7.555531250000001,-9.108746215820304,-10.550399658203105,-11.893559936523417,-13.147567260742164,-14.320130615234376,-15.417014648437487,-16.44335302734376,-17.403517456054686,-18.301303344726563,-19.140122680664064,-19.923157714843768,-20.65311962890624,-21.333005249023415,-21.96516540527344,-22.551962768554688,-23.095845581054704,-23.59888903808593,-24.063217163085938,-24.490731933593764,-24.88336657714845,-25.243086914062502,-25.571678955078113,-25.870798095703122,-26.142034790039048,-26.387147094726572,-26.607773071289074,-26.805348388671888,-26.981366821289072,-27.13726770019531,-27.27445922851561,-27.394377685546885,-27.498345825195315,-27.58770678710937,-27.663606201171888,-27.727360595703118,-27.780057128906265,-27.82306848144532,-27.85731799316406,-27.88397863769532,-27.903979370117185,-27.91844287109376,-27.92835620117185,-27.93449450683596,-27.93796130371095,-27.9395704345703,-27.940030151367182
0.41337189078330994,1.0135045051574707,3.500823497772217,0.0,2.1911685466766357,1.8248339891433716,3.5076892375946045,,,,,-0.1130407452583313,-0.04968529939651489,0,0.75,0.8125,0.9375,0.0,0.625,0.5,0.6875,,,,,0.1875,0.0,NE,16,0,-2.1596625976562223,-4.293622802734376,-6.214748291015638,-7.974459716796872,-9.603147705078158,-11.119061279296915,-12.534671142578134,-13.85894909667968,-15.0987889404297,-16.260052734374995,-17.34759045410155,-18.365776123046857,-19.318415161132805,-20.20900939941407,-21.040668457031245,-21.816585205078127,-22.53928906249999,-23.211597167968762,-23.835994628906235,-24.414650146484377,-24.950219360351554,-25.444653808593756,-25.90008715820315,-26.318506591796876,-26.701899658203132,-27.05223767089845,-27.371150146484382,-27.66060803222655,-27.92229150390625,-28.157710693359377,-28.36873901367187,-28.55685205078126,-28.723513183593752,-28.870294311523452,-28.99861511230469,-29.109934570312504,-29.205561889648436,-29.28699743652342,-29.355221069335926,-29.411775146484388,-29.457916992187478,-29.49465014648439,-29.5232473144531,-29.544765136718752,-29.560288085937486,-29.570917968749995,-29.5776259765625,-29.58126135253906,-29.582992919921878,-29.58353210449218
0.5294577479362488,0.9629314541816711,3.262894630432129,0.0,2.7531871795654297,2.1284985542297363,3.950300455093384,,,,,-0.24534796178340912,-0.05751153826713562,1,0.875,0.625,0.6875,0.0,0.875,0.625,0.875,,,,,0.0,0.1875,NE,16,1,-2.1555323486327893,-4.288185668945289,-6.208260253906246,-7.966874755859379,-9.59448681640626,-11.109267211914101,-12.523838623046885,-13.847124389648428,-15.085998291015642,-16.246413696289068,-17.33315783691404,-18.350515258789045,-19.302442749023413,-20.192232299804687,-21.02325097656248,-21.798458374023426,-22.520573120117177,-23.19236499023438,-23.816214111328122,-24.394437377929705,-24.929439208984377,-25.42343627929688,-25.878478759765642,-26.296532226562505,-26.679568847656242,-27.029578125,-27.34816345214844,-27.637328857421863,-27.89874230957031,-28.133983154296885,-28.344772583007796,-28.532678955078126,-28.69918737792969,-28.845802856445317,-28.974044067382806,-29.085153076171878,-29.180673339843764,-29.261922607421866,-29.330128784179692,-29.3865828857422,-29.432644409179687,-29.469341430664088,-29.497896606445295,-29.519391845703126,-29.534903076171872,-29.545541259765628,-29.552252319335935,-29.555885375976573,-29.5576309814453,-29.55818945312498
-0.30521464347839355,0.8000065088272095,-2.851302146911621,0.0,1.0746476650238037,1.6771959066390991,3.2538375854492188,,,,,-0.03558342158794403,0.05177968740463257,2,0.375,0.5,0.0625,0.0,0.0625,0.5,0.4375,,,,,0.375,0.875,NE,16,2,-2.163365112304689,-4.309812744140629,-6.240240844726571,-8.008371459960955,-9.644882812500015,-11.168122802734416,-12.590572753906258,-13.92122546386716,-15.167069213867194,-16.33401037597656,-17.426873535156233,-18.45003039550781,-19.407370117187497,-20.302347778320325,-21.138166503906234,-21.917956787109375,-22.644296020507795,-23.319992675781265,-23.94759606933593,-24.529304809570306,-25.067516235351547,-25.564503295898447,-26.022346801757834,-26.443010620117207,-26.828437500000007,-27.180668701171868,-27.501350708007806,-27.792424316406226,-28.055536499023447,-28.29235034179689,-28.504593749999998,-28.69376574707033,-28.861454833984368,-29.00912487792968,-29.138259887695312,-29.250205932617206,-29.346439086914074,-29.428347167968752,-29.497012817382824,-29.553995361328134,-29.600395996093738,-29.637339355468754,-29.666146362304687,-29.68781457519532,-29.70346044921874,-29.714165771484375,-29.72097802734376,-29.724608154296874,-29.7263369140625,-29.726876953124986
0.3637184202671051,0.9780963659286499,3.3294472694396973,0.0,2.93467378616333,2.468336582183838,3.857322931289673,,,,,-0.11067554354667664,-0.06623053550720215,3,0.625,0.6875,0.8125,0.0,0.9375,0.9375,0.8125,,,,,0.25,0.1875,NE,16,3,-2.1605228271484407,-4.291903686523426,-6.2115222167968795,-7.970092163085951,-9.597644653320344,-11.11245715332035,-12.526872802734403,-13.849997680664046,-15.088664306640624,-16.248726196289056,-17.335103759765616,-18.352067504882797,-19.303519897460916,-20.192898681640628,-21.02340100097655,-21.798135375976557,-22.51973120117188,-23.19096350097658,-23.814339599609383,-24.392032714843765,-24.92656994628905,-25.420036010742194,-25.874583984375022,-26.29219555664062,-26.674818725585936,-27.024418212890623,-27.342683471679692,-27.631519531249978,-27.89260986328125,-28.12751757812501,-28.33806286621092,-28.525708374023452,-28.69199572753905,-28.83832995605468,-28.96638781738281,-29.07739050292969,-29.172746215820325,-29.253903686523444,-29.322058349609364,-29.378401977539056,-29.42442199707031,-29.461032714843753,-29.489599609374977,-29.511045166015634,-29.526519042968744,-29.5371171875,-29.543841552734392,-29.547485839843745,-29.549207275390614,-29.549712036132803
0.42020219564437866,1.1810705661773682,3.745126485824585,0.0,2.8167388439178467,1.9927068948745728,3.788872241973877,,,,,-0.20943397283554077,-0.26279234886169434,0,0.6875,0.75,0.9375,0.0,0.75,0.4375,0.6875,,,,,0.0625,0.0,NE,16,0,-2.3290877685546434,-4.412909667968734,-6.289371215820324,-8.009477661132792,-9.603957397460931,-11.090228881835912,-12.480198486328106,-13.782230102539046,-15.002665527343765,-16.14710241699217,-17.219878784179684,-18.22502685546877,-19.166198242187505,-20.046450317382806,-20.869080200195327,-21.63668566894529,-22.35201000976565,-23.017575561523472,-23.63567102050783,-24.208813720703148,-24.73910131835936,-25.228697631835928,-25.679697875976558,-26.094021240234383,-26.47355627441408,-26.820292724609374,-27.135962158203142,-27.422298706054676,-27.680954345703128,-27.913754882812498,-28.12222399902342,-28.307944824218737,-28.472483520507808,-28.617259399414053,-28.743804931640625,-28.853490112304684,-28.947725830078127,-29.027747924804686,-29.094991455078144,-29.150629150390614,-29.195911621093728,-29.231958984375012,-29.26000097656251,-29.28111987304689,-29.296394287109393,-29.30680493164064,-29.313310913085957,-29.31688916015625,-29.31866357421876,-29.31915649414063
-0.2102617770433426,0.4765317440032959,-2.6092844009399414,0.0,2.0756587982177734,2.2331197261810303,3.232329845428467,,,,,0.061821967363357544,0.16413548588752747,1,0.625,0.1875,0.375,0.0,0.625,0.875,0.625,,,,,0.625,0.625,NE,16,1,-2.2974438476562113,-4.367933593749967,-6.23622265625005,-7.951640014648433,-9.543579223632833,-11.02866455078123,-12.418104736328132,-13.72005261230467,-14.940757202148461,-16.0855324707031,-17.158777832031234,-18.164358764648455,-19.106023193359363,-19.986770629882812,-20.809907714843746,-21.578063354492173,-22.293866577148464,-22.960016845703137,-23.578671875000026,-24.152333496093775,-24.683160644531256,-25.17318737792968,-25.624638671875005,-26.039325317382804,-26.419272705078157,-26.766388549804702,-27.0823836669922,-27.369015625000003,-27.628020263671885,-27.861144409179673,-28.069904296874995,-28.2558515625,-28.42067346191405,-28.56571130371094,-28.692520141601562,-28.802363525390604,-28.896731445312497,-28.976859985351552,-29.044208251953137,-29.100009399414063,-29.14542077636719,-29.18149597167968,-29.209678222656237,-29.230786010742207,-29.24606848144532,-29.25658203125002,-29.26312084960938,-29.26665051269532,-29.26851928710937,-29.268987548828136
-0.32631152868270874,0.5658484101295471,-2.4721200466156006,0.0,1.483342170715332,1.7173720598220825,2.9750916957855225,,,,,0.18344005942344666,0.15833944082260132,2,0.3125,0.3125,0.5,0.0,0.3125,0.375,0.4375,,,,,0.875,0.4375,NE,16,2,-2.2978432617187536,-4.37251635742183,-6.243792968750029,-7.961789184570307,-9.556248901367212,-11.043846679687476,-12.435847412109354,-13.740339965820311,-14.963553466796895,-16.110775268554676,-17.186488159179675,-18.194424194335966,-19.13843273925781,-20.02154943847654,-20.846911499023435,-21.617185302734356,-22.335060546875013,-23.003198974609404,-23.623719360351572,-24.199143432617205,-24.731625122070312,-25.223348754882807,-25.6763173828125,-26.09243518066407,-26.473720703125025,-26.822094848632815,-27.139243286132825,-27.42701306152344,-27.68702856445313,-27.921008056640602,-28.130596801757804,-28.317302612304672,-28.4827742919922,-28.628394165039055,-28.755744262695316,-28.866088623046863,-28.960873291015616,-29.04141149902341,-29.109014770507827,-29.165001708984363,-29.21064172363279,-29.246946411132825,-29.275229614257825,-29.296414306640628,-29.311828735351583,-29.322355224609367,-29.328891967773444,-29.33251818847657,-29.33437084960937,-29.334851196289065
-0.2971881330013275,0.7519147396087646,-2.5438783168792725,0.0,1.182814359664917,1.6358895301818848,2.957319974899292,,,,,0.04711778461933136,0.16356658935546875,3,0.4375,0.5,0.4375,0.0,0.25,0.375,0.4375,,,,,0.5625,0.5,NE,16,3,-2.314609374999975,-4.401671142578095,-6.281948852539074,-8.00755786132811,-9.608561035156242,-11.101930908203144,-12.499075439453122,-13.80820495605468,-15.035734741210945,-16.18689538574216,-17.266171997070302,-18.277460937500024,-19.224483520507818,-20.1102216796875,-20.93812255859376,-21.710717041015613,-22.430726318359376,-23.100702026367202,-23.72302954101565,-24.300065673828158,-24.83403930664062,-25.32699267578124,-25.78115051269529,-26.198438598632805,-26.58071215820314,-26.9299873046875,-27.247975830078133,-27.536472656249998,-27.79715759277346,-28.031736083984356,-28.241926269531234,-28.42907507324219,-28.595021362304692,-28.741098754882813,-28.86870629882813,-28.979357421874994,-29.0743934326172,-29.15509228515623,-29.222898925781266,-29.279137207031255,-29.32489758300781,-29.361276367187514,-29.389688476562497,-29.410962890625,-29.42636767578125,-29.43691760253907,-29.443483764648448,-29.447121826171866,-29.448958984374997,-29.449485961914064
-0.35966747999191284,0.4367157816886902,-2.5063014030456543,0.0,1.5841814279556274,1.638947606086731,2.6777219772338867,,,,,0.0064681172370910645,0.08462730795145035,0,0.1875,0.0,0.3125,0.0,0.5,0.5625,0.1875,,,,,0.8125,0.625,NE,16,0,-2.1834096679687605,-4.378999633789078,-6.353849487304672,-8.166057861328113,-9.847288574218737,-11.415522827148436,-12.882647949218722,-14.257516113281213,-15.547091552734344,-16.756785522460916,-17.891489868164058,-18.955475097656233,-19.95233020019529,-20.88565954589842,-21.758357543945323,-22.573532592773432,-23.33374597167969,-24.041775512695352,-24.699886962890616,-25.310779296875012,-25.876348632812523,-26.399023315429673,-26.880862182617193,-27.32391650390622,-27.730241210937493,-28.101673583984393,-28.44008532714841,-28.74726965332033,-29.02518395996094,-29.27535583496092,-29.499656250000015,-29.699576293945285,-29.87675012207032,-30.032957275390658,-30.169455078124997,-30.287956298828107,-30.389728149414054,-30.4763273925781,-30.54915563964846,-30.609358276367203,-30.658403930664036,-30.697611206054688,-30.728189331054693,-30.751131958007818,-30.767668701171885,-30.77908642578126,-30.7861423339844,-30.790108276367192,-30.792144409179684,-30.792715332031236
-0.2935812473297119,0.7298795580863953,-2.695964813232422,0.0,0.44914451241493225,0.4814854860305786,2.2819089889526367,,,,,-0.16124877333641052,0.05931071937084198,1,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,,,,,0.125,0.9375,NE,16,1,-2.2121490478515398,-4.432260131835903,-6.42900097656252,-8.261774291992197,-9.962183105468739,-11.548584716796825,-13.032995239257787,-14.424242797851548,-15.729314697265579,-16.953843505859368,-18.10257653808594,-19.179916381835938,-20.18952050781249,-21.13486645507811,-22.018981201171897,-22.84511364746095,-23.615633544921877,-24.333370117187513,-25.000761840820303,-25.620248535156264,-26.193924804687526,-26.724176513671864,-27.213168701171895,-27.66285998535153,-28.075192871093748,-28.45226342773438,-28.796000488281237,-29.108041259765628,-29.390370849609383,-29.644562133789037,-29.872586181640628,-30.07585083007811,-30.25603942871095,-30.415023437500025,-30.553910400390606,-30.67442199707031,-30.778105224609362,-30.866291625976544,-30.94051428222656,-31.001842773437517,-31.051836425781232,-31.091839233398446,-31.123038696289058,-31.146475341796872,-31.163397338867213,-31.17500061035156,-31.182263427734398,-31.18632788085938,-31.188360351562494,-31.188941406249995
-0.199574276804924,0.48149412870407104,-2.3687493801116943,0.0,2.1415915489196777,2.5639076232910156,3.2703144550323486,,,,,-0.10170383006334305,0.05167066305875778,2,0.625,0.1875,0.625,0.0,0.625,0.875,0.625,,,,,0.25,0.3125,NE,16,2,-2.1719288330078257,-4.3660965576171975,-6.340405639648452,-8.152660522460906,-9.834114379882806,-11.402870727539039,-12.870831542968745,-14.246660400390624,-15.537179321289045,-16.74806030273436,-17.884021484375012,-18.949354492187467,-19.947760375976543,-20.882573608398417,-21.756861694335953,-22.57371057128907,-23.335697875976564,-24.045539916992226,-24.705529785156244,-25.318176391601583,-25.885502929687505,-26.409934570312487,-26.893550903320318,-27.33818627929685,-27.746015747070317,-28.11894201660158,-28.458798095703116,-28.767409057617186,-29.04653234863281,-29.297895141601543,-29.52329650878906,-29.724243896484353,-29.902455322265638,-30.059478393554713,-30.196773071289044,-30.315953857421874,-30.418308105468725,-30.505495239257783,-30.578750366210954,-30.639382446289062,-30.688736450195307,-30.728204223632815,-30.758994262695296,-30.782090454101564,-30.798785888671887,-30.81024035644532,-30.817421508789067,-30.82134033203124,-30.823426025390603,-30.823994384765626
-0.3771960735321045,0.5368763208389282,-2.5324695110321045,0.0,1.0780583620071411,1.0618234872817993,2.681281566619873,,,,,0.04706414043903351,0.05384974926710129,3,0.125,0.375,0.1875,0.0,0.3125,0.1875,0.25,,,,,0.9375,0.75,NE,16,3,-2.2006142578125036,-4.409787597656248,-6.395116577148428,-8.216264160156243,-9.904985839843732,-11.47969006347654,-12.952634643554688,-14.332599609374995,-15.626645019531225,-16.840427734374998,-17.97871899414065,-19.04598510742187,-20.045834228515616,-20.981764892578127,-21.856799194335963,-22.674184082031246,-23.436347534179674,-24.146190551757826,-24.806050903320312,-25.418363403320342,-25.98530944824219,-26.509184814453135,-26.992114746093762,-27.436175292968727,-27.843365478515636,-28.215542236328133,-28.55469726562498,-28.86264221191408,-29.141025024414063,-29.391761840820294,-29.616568969726558,-29.8168975830078,-29.994488525390636,-30.15110559082035,-30.287866455078102,-30.406614746093737,-30.508635375976553,-30.59553112792966,-30.66846105957032,-30.728818237304694,-30.77801806640622,-30.817324951171884,-30.84798266601561,-30.871026000976542,-30.887582519531264,-30.899029785156273,-30.906139892578125,-30.910151611328104,-30.91215417480467,-30.912767333984362
0.3757595419883728,0.6618748307228088,2.8117294311523438,0.0,1.9424903392791748,1.6338359117507935,3.105262517929077,,,,,-0.13070939481258392,0.002483949065208435,0,0.6875,0.1875,0.5,0.0,0.375,0.3125,0.3125,,,,,0.0,0.5,NE,16,0,-1.8844179687500286,-3.94866162109372,-5.801115234375004,-7.488474731445336,-9.043395141601593,-10.485760498046858,-11.829329956054693,-13.083895751953122,-14.256998168945302,-15.354632568359364,-16.38180114746092,-17.34290393066405,-18.241731323242192,-19.081646606445304,-19.865883911132812,-20.597246093750016,-21.278513671875004,-21.912105468750013,-22.50056787109375,-23.045969848632808,-23.550733886718774,-24.016702636718747,-24.445918090820328,-24.840431640624985,-25.201997436523442,-25.532376098632824,-25.83321887207032,-26.106371826171852,-26.353420776367187,-26.57569165039061,-26.775009521484378,-26.95272644042967,-27.11015930175779,-27.248986083984363,-27.370315917968753,-27.475581054687495,-27.566101318359387,-27.643159545898442,-27.70785375976564,-27.76149243164062,-27.805264282226574,-27.84006896972656,-27.86719689941404,-27.88758203124999,-27.902352050781246,-27.912427734375,-27.91873999023437,-27.922181396484376,-27.923926147460946,-27.9244013671875
-0.27635788917541504,0.6977902054786682,-3.282945156097412,0.0,2.611057758331299,2.952394962310791,3.862912178039551,,,,,-0.051528289914131165,0.012168556451797485,1,0.375,0.3125,0.0,0.0,0.9375,0.9375,0.75,,,,,0.1875,0.9375,NE,16,1,-1.8766297607422189,-3.9457239990234143,-5.8004902343749905,-7.488463989257838,-9.042843261718787,-10.48395043945311,-11.825813232421865,-13.078419799804664,-14.249293457031229,-15.34462268066406,-16.369508544921842,-17.32827209472657,-18.2248380126953,-19.062534179687503,-19.84458972167971,-20.573907592773452,-21.253110839843742,-21.88478918457031,-22.47140283203126,-23.01508923339844,-23.518177978515638,-23.982593017578125,-24.410398193359384,-24.803565795898436,-25.163811157226576,-25.49298095703125,-25.792697021484372,-26.064811035156225,-26.311001342773437,-26.53243530273437,-26.731004028320314,-26.907970214843743,-27.064804687499986,-27.20302648925781,-27.323932739257828,-27.428688110351544,-27.518882202148433,-27.59553759765626,-27.65999475097658,-27.71336535644531,-27.75697753906249,-27.791629272460938,-27.818606933593742,-27.838936401367192,-27.853588623046875,-27.863644897460944,-27.86992468261718,-27.873331420898438,-27.875076782226557,-27.87550622558595
-0.4842185080051422,0.7435680627822876,-3.149376630783081,0.0,1.9368008375167847,2.114957094192505,3.5988035202026367,,,,,0.12452372908592224,0.013711407780647278,2,0.125,0.375,0.0625,0.0,0.3125,0.625,0.5625,,,,,0.9375,0.9375,NE,16,2,-1.888582519531269,-3.9662543945312336,-5.828168701171876,-7.5227834472656525,-9.083509887695328,-10.530800903320284,-11.878765502929696,-13.13729602050779,-14.314078369140617,-15.41510485839845,-16.445584350585904,-17.40977050781251,-18.311564331054683,-19.154218872070317,-19.941070312500017,-20.674961669921885,-21.35858288574218,-21.994405395507812,-22.584910156250004,-23.132385498046887,-23.63892749023438,-24.10661328124999,-24.53749816894532,-24.933516357421865,-25.29647265624999,-25.62811352539063,-25.930120971679685,-26.204290771484352,-26.452302001953143,-26.675436889648438,-26.87556213378906,-27.05393713378905,-27.212054809570304,-27.351422973632822,-27.473293090820306,-27.57894006347655,-27.66987670898439,-27.74723181152345,-27.812212890625005,-27.866103881835926,-27.90997180175782,-27.94499853515626,-27.972208984374987,-27.992740966796873,-28.00756457519529,-28.017755737304697,-28.024057128906236,-28.027507812500005,-28.029249267578138,-28.029702148437508
0.32741254568099976,0.5884771347045898,2.8313276767730713,0.0,2.5122835636138916,1.9351903200149536,3.0826709270477295,,,,,-0.04143331199884415,-0.011628180742263794,3,0.5625,0.0,0.625,0.0,0.875,0.5,0.375,,,,,0.25,0.4375,NE,16,3,-1.873548583984359,-3.936603759765603,-5.787679443359366,-7.4735747070312755,-9.027135620117207,-10.468489379882783,-11.811184570312491,-13.065019287109351,-14.23740246582031,-15.334505615234377,-16.361323608398408,-17.322046630859376,-18.220599609375,-19.060251953125004,-19.844250244140625,-20.575513916015638,-21.256612304687508,-21.89009289550782,-22.478411865234364,-23.02376391601564,-23.528407836914084,-23.9942781982422,-24.42350244140627,-24.818006469726555,-25.179525146484366,-25.509861206054694,-25.810643554687516,-26.08378979492187,-26.33081188964843,-26.55315588378906,-26.752452758789047,-26.930141845703105,-27.08764843749998,-27.226402221679677,-27.347743164062507,-27.452901611328116,-27.54343212890626,-27.62054577636718,-27.685267944335948,-27.7388623046875,-27.782582153320305,-27.817379394531258,-27.84449389648435,-27.86493798828124,-27.879699462890613,-27.88975268554688,-27.896068969726542,-27.899548095703125,-27.90128759765625,-27.901718017578133
-0.2803056538105011,0.6114792823791504,-2.4687938690185547,0.0,1.64488685131073,1.783524751663208,3.0331003665924072,,,,,-0.06704257428646088,0.05366279184818268,0,0.5625,0.1875,0.5625,0.0,0.5,0.375,0.3125,,,,,0.1875,0.375,NE,16,0,-1.9968427734375496,-4.217235473632854,-6.230325805664052,-8.079853515624961,-9.793939086914065,-11.390319335937477,-12.881595703125015,-14.277361206054707,-15.584985473632798,-16.81059179687503,-17.95933447265628,-19.03583374023438,-20.043871948242213,-20.987070068359372,-21.868950561523462,-22.692217651367173,-23.45979943847655,-24.174563354492165,-24.838867309570304,-25.455234130859367,-26.025938720703124,-26.55332678222655,-27.03944689941403,-27.486545410156225,-27.89654577636719,-28.271320068359387,-28.612874999999974,-28.92308837890627,-29.2037370605469,-29.45651269531251,-29.683068237304695,-29.885108032226555,-30.064417846679675,-30.222414672851528,-30.360681884765654,-30.480670166015642,-30.583830078125004,-30.671628906249992,-30.74545678710936,-30.806691650390633,-30.856575073242226,-30.89640673828123,-30.927377319335932,-30.95075317382816,-30.96765063476562,-30.979067504882806,-30.98643261718749,-30.990363037109404,-30.992314331054672,-30.992888671875022
-0.32610273361206055,0.7377539277076721,-2.293588876724243,0.0,1.6166367530822754,1.872489333152771,3.2037806510925293,,,,,0.0858653262257576,0.03383252024650574,1,0.3125,0.4375,0.625,0.0,0.4375,0.5625,0.5625,,,,,0.8125,0.375,NE,16,1,-2.001873901367219,-4.22569287109377,-6.241144653320305,-8.092698120117177,-9.808621093749991,-11.406668212890622,-12.8997431640625,-14.297257812499993,-15.606558105468707,-16.833807128906244,-17.98411743164064,-19.062141357421893,-20.071609252929704,-21.016196655273433,-21.899301025390656,-22.723709106445284,-23.492512329101544,-24.208295532226543,-24.873568603515622,-25.49081237792967,-26.062413208007825,-26.590580322265623,-27.07744372558591,-27.525209228515592,-27.935849853515606,-28.311196899414085,-28.653246582031215,-28.963916015625017,-29.244967773437537,-29.498105712890634,-29.725125244140656,-29.9275040283203,-30.107082031250002,-30.265361083984345,-30.40378735351564,-30.523979614257826,-30.62734497070312,-30.71529260253905,-30.789246093749995,-30.85058666992188,-30.90051306152347,-30.94042053222654,-30.971427978515607,-30.99486267089847,-31.011791381835934,-31.02331469726562,-31.03063464355469,-31.034574829101587,-31.03654687499997,-31.037076538085955
-0.35451409220695496,0.6573395729064941,-2.548140287399292,0.0,1.3161541223526,1.1224793195724487,2.9202322959899902,,,,,0.07932619750499725,0.03835025429725647,2,0.25,0.3125,0.3125,0.0,0.25,0.125,0.1875,,,,,0.8125,0.625,NE,16,2,-2.005410522460977,-4.227777099609398,-6.24279418945315,-8.09428039550778,-9.81000903320313,-11.407796142578093,-12.90034887695316,-14.297273559570328,-15.605941284179664,-16.832468505859367,-17.98200646972657,-19.059192749023453,-20.067876342773445,-21.011639038085917,-21.893843261718786,-22.717468017578113,-23.485473144531227,-24.200498168945302,-24.86500805664062,-25.48161328124999,-26.052512207031242,-26.580063720703123,-27.06636132812497,-27.51356701660154,-27.92363317871093,-28.298457763671905,-28.640125610351532,-28.950369506835955,-29.23108825683596,-29.483861694335957,-29.710481689453133,-29.912605590820306,-30.09189526367186,-30.24991088867185,-30.388124877929698,-30.508177978515647,-30.611295288085955,-30.699144042968754,-30.77297790527342,-30.834200927734372,-30.88407141113285,-30.923916625976545,-30.954828491210918,-30.97824926757815,-30.995149047851555,-31.006663330078112,-31.013950683593748,-31.017894287109385,-31.019916015624972,-31.020450317382824
-0.3819660544395447,0.841082751750946,-2.484274387359619,0.0,0.8964295983314514,0.9848857522010803,2.9493303298950195,,,,,-0.01078653335571289,0.03803126513957977,3,0.1875,0.625,0.5,0.0,0.0625,0.0625,0.3125,,,,,0.4375,0.5625,NE,16,3,-2.0175650634765816,-4.248883666992185,-6.2724532470703025,-8.13231542968748,-9.856397827148442,-11.462287353515592,-12.96276586914064,-14.367511718749995,-15.683763671874999,-16.917561279296876,-18.074255981445333,-19.158310302734407,-20.17360595703127,-21.123710937499993,-22.012085571289077,-22.841572753906235,-23.6150627441406,-24.33538684082029,-25.005015869140635,-25.62636328124998,-26.201773681640617,-26.733531372070303,-27.223793090820294,-27.674798095703096,-28.088250976562506,-28.466370727539072,-28.810976196289033,-29.12400695800784,-29.407199829101586,-29.662290893554683,-29.89100573730471,-30.094957641601553,-30.27599218749998,-30.435541259765586,-30.575098632812512,-30.696314575195316,-30.80047741699218,-30.8892403564453,-30.963793823242185,-31.02570019531251,-31.076094848632835,-31.11634777832029,-31.147625976562495,-31.171248291015644,-31.188364746093754,-31.200044311523442,-31.207401611328123,-31.211383544921887,-31.2134005126953,-31.21401794433595
